id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
676273,51,Goal,0.885,0.5,0.7432776093482971,Vinícius Júnior,h,7008,Penalty,2025,RightFoot,29446,Real Madrid,Atletico Madrid,3,2,2026-03-22 20:00:00,,Standard
676280,71,Goal,0.825,0.65,0.03788232058286667,Vinícius Júnior,h,7008,OpenPlay,2025,RightFoot,29446,Real Madrid,Atletico Madrid,3,2,2026-03-22 20:00:00,Trent Alexander-Arnold,Pass
680158,49,Goal,0.71,0.634000015258789,0.02325076423585415,Vinícius Júnior,h,7008,OpenPlay,2025,RightFoot,29483,Real Madrid,Alaves,2,1,2026-04-21 19:30:00,Federico Valverde,Pass
680685,16,Goal,0.9209999847412109,0.5770000076293945,0.42328983545303345,Vinícius Júnior,a,7008,OpenPlay,2025,LeftFoot,29474,Real Betis,Real Madrid,1,1,2026-04-24 19:00:00,,Rebound
683221,54,Goal,0.895,0.5359999847412109,0.41394612193107605,Vinícius Júnior,a,7008,OpenPlay,2025,RightFoot,29494,Espanyol,Real Madrid,0,2,2026-05-03 19:00:00,Gonzalo García,TakeOn
683226,65,Goal,0.8780000305175781,0.5690000152587891,0.11493728309869766,Vinícius Júnior,a,7008,OpenPlay,2025,RightFoot,29494,Espanyol,Real Madrid,0,2,2026-05-03 19:00:00,Jude Bellingham,Pass
686069,14,Goal,0.8530000305175781,0.53,0.08154682070016861,Vinícius Júnior,a,7008,OpenPlay,2025,RightFoot,29524,Sevilla,Real Madrid,0,1,2026-05-17 17:00:00,,Dispossessed
536072,61,Goal,0.9830000305175781,0.47200000762939454,0.9208013415336609,Ermedin Demirovic,h,6496,OpenPlay,2023,RightFoot,23087,Augsburg,Bochum,2,2,2023-09-02 13:30:00,,Rebound
539062,14,Goal,0.9269999694824219,0.524000015258789,0.42449140548706055,Ermedin Demirovic,h,6496,OpenPlay,2023,RightFoot,23102,Augsburg,Mainz 05,2,1,2023-09-23 13:30:00,,BallTouch
539063,44,Goal,0.955999984741211,0.49900001525878906,0.5477441549301147,Ermedin Demirovic,h,6496,OpenPlay,2023,Head,23102,Augsburg,Mainz 05,2,1,2023-09-23 13:30:00,Patric Pfeiffer,HeadPass
542532,85,Goal,0.8919999694824219,0.5709999847412109,0.06960273534059525,Ermedin Demirovic,h,6496,OpenPlay,2023,RightFoot,23122,Augsburg,Darmstadt,1,2,2023-10-07 13:30:00,,None
544793,41,Goal,0.9580000305175781,0.5159999847412109,0.6594498157501221,Ermedin Demirovic,a,6496,OpenPlay,2023,RightFoot,23136,FC Heidenheim,Augsburg,2,5,2023-10-22 15:30:00,Fredrik Jensen,Cross
548303,52,Goal,0.835999984741211,0.6930000305175781,0.035161808133125305,Ermedin Demirovic,h,6496,OpenPlay,2023,RightFoot,23161,Augsburg,Hoffenheim,1,1,2023-11-11 14:30:00,Ruben Vargas,TakeOn
549652,38,Goal,0.885,0.5,0.75777667760849,Ermedin Demirovic,a,6496,Penalty,2023,RightFoot,23165,Union Berlin,Augsburg,1,1,2023-11-25 14:30:00,,Standard
554166,22,Goal,0.8640000152587891,0.5170000076293946,0.3605448305606842,Ermedin Demirovic,h,6496,OpenPlay,2023,RightFoot,23198,Augsburg,Borussia Dortmund,1,1,2023-12-16 14:30:00,Mads Pedersen,Chipped
559784,51,Goal,0.9159999847412109,0.47400001525878904,0.1293102502822876,Ermedin Demirovic,h,6496,OpenPlay,2023,OtherBodyPart,23234,Augsburg,Bayern Munich,2,3,2024-01-27 14:30:00,Kevin Mbabu,Cross
559796,93,Goal,0.885,0.5,0.75777667760849,Ermedin Demirovic,h,6496,Penalty,2023,RightFoot,23234,Augsburg,Bayern Munich,2,3,2024-01-27 14:30:00,,Standard
561116,90,Goal,0.885,0.5,0.75777667760849,Ermedin Demirovic,a,6496,Penalty,2023,RightFoot,23242,Bochum,Augsburg,1,1,2024-02-03 14:30:00,,Standard
562379,59,Goal,0.8680000305175781,0.654000015258789,0.12336709350347519,Ermedin Demirovic,h,6496,OpenPlay,2023,RightFoot,23251,Augsburg,RasenBallsport Leipzig,2,2,2024-02-10 14:30:00,Kristijan Jakic,TakeOn
566393,19,Goal,0.8909999847412109,0.635,0.4074069857597351,Ermedin Demirovic,a,6496,OpenPlay,2023,RightFoot,23280,Darmstadt,Augsburg,0,6,2024-03-02 14:30:00,,BallRecovery
566397,28,Goal,0.9369999694824219,0.47,0.6122779250144958,Ermedin Demirovic,a,6496,OpenPlay,2023,RightFoot,23280,Darmstadt,Augsburg,0,6,2024-03-02 14:30:00,Fredrik Jensen,Pass
572965,60,Goal,0.9569999694824218,0.549000015258789,0.15246455371379852,Ermedin Demirovic,a,6496,OpenPlay,2023,RightFoot,23314,Hoffenheim,Augsburg,3,1,2024-04-07 13:30:00,Phillip Tietz,Pass
585950,1,Goal,0.905,0.555,0.09434453397989273,Ermedin Demirovic,a,6496,FromCorner,2024,RightFoot,27745,Freiburg,VfB Stuttgart,3,1,2024-08-24 13:30:00,,None
590599,56,Goal,0.9769999694824218,0.46,0.6311589479446411,Ermedin Demirovic,a,6496,OpenPlay,2024,LeftFoot,27765,Borussia M.Gladbach,VfB Stuttgart,1,3,2024-09-14 13:30:00,Fabian Rieder,Cross
590601,60,Goal,0.970999984741211,0.5470000076293945,0.4971853494644165,Ermedin Demirovic,a,6496,FromCorner,2024,Head,27765,Borussia M.Gladbach,VfB Stuttgart,1,3,2024-09-14 13:30:00,Fabian Rieder,Cross
593099,20,Goal,0.875999984741211,0.5279999923706055,0.2399216592311859,Ermedin Demirovic,h,6496,OpenPlay,2024,Head,27776,VfB Stuttgart,Borussia Dortmund,5,1,2024-09-22 15:30:00,Maximilian Mittelstädt,Cross
596467,98,Goal,0.9259999847412109,0.504000015258789,0.5756145715713501,Ermedin Demirovic,h,6496,SetPiece,2024,RightFoot,27795,VfB Stuttgart,Hoffenheim,1,1,2024-10-06 17:30:00,,Rebound
604070,19,Goal,0.970999984741211,0.47299999237060547,0.624750554561615,Ermedin Demirovic,a,6496,OpenPlay,2024,RightFoot,27844,Werder Bremen,VfB Stuttgart,2,2,2024-11-30 14:30:00,Maximilian Mittelstädt,Cross
604092,84,Goal,0.9419999694824219,0.634000015258789,0.21691446006298065,Ermedin Demirovic,a,6496,OpenPlay,2024,RightFoot,27844,Werder Bremen,VfB Stuttgart,2,2,2024-11-30 14:30:00,Angelo Stiller,Chipped
612216,16,Goal,0.9209999847412109,0.5279999923706055,0.3202158808708191,Ermedin Demirovic,h,6496,FromCorner,2024,Head,27896,VfB Stuttgart,Freiburg,4,0,2025-01-18 14:30:00,Angelo Stiller,Cross
621087,54,Goal,0.919000015258789,0.44099998474121094,0.4723779261112213,Ermedin Demirovic,a,6496,OpenPlay,2024,RightFoot,27966,Holstein Kiel,VfB Stuttgart,2,2,2025-03-08 14:30:00,Nick Woltemade,Pass
623662,13,Goal,0.9680000305175781,0.48700000762939455,0.7308768033981323,Ermedin Demirovic,h,6496,OpenPlay,2024,RightFoot,27967,VfB Stuttgart,Bayer Leverkusen,3,4,2025-03-16 18:30:00,,Rebound
625581,10,Goal,0.904000015258789,0.65,0.2980184257030487,Ermedin Demirovic,a,6496,OpenPlay,2024,LeftFoot,27992,Bochum,VfB Stuttgart,0,4,2025-04-05 13:30:00,Atakan Karazor,Chipped
625590,47,Goal,0.960999984741211,0.5159999847412109,0.6107253432273865,Ermedin Demirovic,a,6496,OpenPlay,2024,RightFoot,27992,Bochum,VfB Stuttgart,0,4,2025-04-05 13:30:00,Ramon Hendriks,Cross
625601,84,Goal,0.9590000152587891,0.535,0.5494534373283386,Ermedin Demirovic,a,6496,OpenPlay,2024,LeftFoot,27992,Bochum,VfB Stuttgart,0,4,2025-04-05 13:30:00,Leonidas Stergiou,Cross
633776,86,Goal,0.9459999847412109,0.5079999923706054,0.46889039874076843,Ermedin Demirovic,h,6496,FromCorner,2024,Head,28031,VfB Stuttgart,Augsburg,4,0,2025-05-11 17:30:00,Chris Führich,Cross
634463,77,Goal,0.9009999847412109,0.524000015258789,0.4681577980518341,Ermedin Demirovic,a,6496,OpenPlay,2024,RightFoot,28039,RasenBallsport Leipzig,VfB Stuttgart,2,3,2025-05-17 13:30:00,Deniz Undav,Pass
641498,19,Goal,0.9119999694824219,0.445,0.0986967608332634,Ermedin Demirovic,a,6496,OpenPlay,2025,RightFoot,30243,Freiburg,VfB Stuttgart,3,1,2025-09-13 13:30:00,Jamie Leweling,Cross
642724,42,Goal,0.9590000152587891,0.41200000762939454,0.46826377511024475,Ermedin Demirovic,h,6496,OpenPlay,2025,RightFoot,30251,VfB Stuttgart,St. Pauli,2,0,2025-09-19 18:30:00,Jamie Leweling,Pass
645433,27,Goal,0.885,0.5,0.75777667760849,Ermedin Demirovic,a,6496,Penalty,2025,RightFoot,30267,FC Cologne,VfB Stuttgart,1,2,2025-09-28 15:30:00,,Standard
662918,26,Goal,0.88,0.49599998474121093,0.4102061688899994,Ermedin Demirovic,h,6496,OpenPlay,2025,RightFoot,30375,VfB Stuttgart,Eintracht Frankfurt,3,2,2026-01-13 17:30:00,,None
666584,88,Goal,0.8130000305175781,0.6190000152587891,0.04175592213869095,Ermedin Demirovic,h,6496,OpenPlay,2025,RightFoot,30402,VfB Stuttgart,Freiburg,1,0,2026-02-01 14:30:00,Deniz Undav,Pass
668833,14,Goal,0.924000015258789,0.5259999847412109,0.4812045395374298,Ermedin Demirovic,h,6496,OpenPlay,2025,RightFoot,30420,VfB Stuttgart,FC Cologne,3,1,2026-02-14 17:30:00,Jamie Leweling,HeadPass
668850,83,Goal,0.91,0.52,0.33761289715766907,Ermedin Demirovic,h,6496,OpenPlay,2025,RightFoot,30420,VfB Stuttgart,FC Cologne,3,1,2026-02-14 17:30:00,Ramon Hendriks,Cross
672606,75,Goal,0.85,0.5059999847412109,0.06605952978134155,Ermedin Demirovic,a,6496,OpenPlay,2025,RightFoot,30444,Mainz 05,VfB Stuttgart,2,2,2026-03-07 14:30:00,Deniz Undav,BallTouch
676201,82,Goal,0.8909999847412109,0.534000015258789,0.5206795930862427,Ermedin Demirovic,a,6496,OpenPlay,2025,RightFoot,30458,Augsburg,VfB Stuttgart,2,5,2026-03-22 18:30:00,Deniz Undav,Pass
681463,60,Goal,0.9209999847412109,0.49,0.32601532340049744,Ermedin Demirovic,h,6496,OpenPlay,2025,Head,30501,VfB Stuttgart,Werder Bremen,1,1,2026-04-26 13:30:00,Bilal El Khannouss,Chipped
682246,63,Goal,0.9669999694824218,0.6020000076293945,0.3038112223148346,Ermedin Demirovic,a,6496,OpenPlay,2025,LeftFoot,30508,Hoffenheim,VfB Stuttgart,3,3,2026-05-02 13:30:00,Jamie Leweling,Cross
683635,4,Goal,0.9119999694824219,0.3890000152587891,0.3694588243961334,Ermedin Demirovic,h,6496,OpenPlay,2025,RightFoot,30519,VfB Stuttgart,Bayer Leverkusen,3,1,2026-05-09 13:30:00,Nikolas Nartey,Pass
533659,65,Goal,0.965,0.5020000076293946,0.7560501098632812,Jonathan Christian David,h,8636,OpenPlay,2023,RightFoot,23383,Lille,Nantes,2,0,2023-08-20 11:00:00,,Rebound
535369,54,Goal,0.8909999847412109,0.5470000076293945,0.32171717286109924,Jonathan Christian David,a,8636,OpenPlay,2023,LeftFoot,23393,Lorient,Lille,4,1,2023-08-27 15:05:00,Angel Gomes,Throughball
550606,26,Goal,0.885,0.5990000152587891,0.360103964805603,Jonathan Christian David,a,8636,OpenPlay,2023,RightFoot,23483,Lyon,Lille,0,2,2023-11-26 19:45:00,Yusuf Yazici,Throughball
551893,50,Goal,0.885,0.5,0.7600951194763184,Jonathan Christian David,h,8636,Penalty,2023,RightFoot,23491,Lille,Metz,2,0,2023-12-03 16:05:00,,Standard
555109,93,Goal,0.9619999694824218,0.5709999847412109,0.33814460039138794,Jonathan Christian David,h,8636,OpenPlay,2023,Head,23510,Lille,Paris Saint Germain,1,1,2023-12-17 19:45:00,,Rebound
558383,36,Goal,0.9269999694824219,0.5520000076293945,0.3045615553855896,Jonathan Christian David,h,8636,SetPiece,2023,Head,23527,Lille,Lorient,3,0,2024-01-14 12:00:00,Angel Gomes,Cross
561712,9,Goal,0.88,0.4379999923706055,0.3854576647281647,Jonathan Christian David,h,8636,OpenPlay,2023,RightFoot,23545,Lille,Clermont Foot,4,0,2024-02-04 14:00:00,Angel Gomes,Throughball
561720,37,Goal,0.765,0.40400001525878904,0.44113150238990784,Jonathan Christian David,h,8636,OpenPlay,2023,RightFoot,23545,Lille,Clermont Foot,4,0,2024-02-04 14:00:00,,TakeOn
563984,13,Goal,0.9669999694824218,0.5279999923706055,0.7413915991783142,Jonathan Christian David,h,8636,SetPiece,2023,LeftFoot,23563,Lille,Le Havre,3,0,2024-02-17 16:00:00,,Rebound
563991,43,Goal,0.88,0.435,0.4078541398048401,Jonathan Christian David,h,8636,OpenPlay,2023,RightFoot,23563,Lille,Le Havre,3,0,2024-02-17 16:00:00,Angel Gomes,Throughball
563994,48,Goal,0.9359999847412109,0.5520000076293945,0.5617000460624695,Jonathan Christian David,h,8636,SetPiece,2023,LeftFoot,23563,Lille,Le Havre,3,0,2024-02-17 16:00:00,,Rebound
566751,55,Goal,0.7419999694824219,0.524000015258789,0.2553616464138031,Jonathan Christian David,a,8636,OpenPlay,2023,RightFoot,23583,Reims,Lille,0,1,2024-03-02 16:00:00,,BallRecovery
568774,83,Goal,0.9209999847412109,0.6179999923706054,0.23098595440387726,Jonathan Christian David,h,8636,OpenPlay,2023,LeftFoot,23591,Lille,Rennes,2,2,2024-03-10 16:00:00,Trévis Dago,Cross
568776,91,Goal,0.9730000305175781,0.49900001525878906,0.9032599925994873,Jonathan Christian David,h,8636,OpenPlay,2023,LeftFoot,23591,Lille,Rennes,2,2,2024-03-10 16:00:00,,Rebound
569778,66,Goal,0.855,0.5370000076293945,0.09614219516515732,Jonathan Christian David,a,8636,OpenPlay,2023,RightFoot,23604,Brest,Lille,1,1,2024-03-17 12:00:00,Angel Gomes,Pass
572117,53,Goal,0.885,0.5,0.7600951194763184,Jonathan Christian David,h,8636,Penalty,2023,RightFoot,23617,Lille,Marseille,3,1,2024-04-05 19:00:00,,Standard
575363,11,Goal,0.895,0.44299999237060544,0.4068973660469055,Jonathan Christian David,h,8636,OpenPlay,2023,RightFoot,23634,Lille,Strasbourg,1,0,2024-04-21 13:00:00,Rémy Cabella,Pass
580775,7,Goal,0.9630000305175781,0.4779999923706055,0.526849091053009,Jonathan Christian David,a,8636,FromCorner,2023,Head,23665,Nantes,Lille,1,2,2024-05-12 19:00:00,Bafode Diakite,Rebound
580776,10,Goal,0.9019999694824219,0.53,0.4493885934352875,Jonathan Christian David,a,8636,OpenPlay,2023,LeftFoot,23665,Nantes,Lille,1,2,2024-05-12 19:00:00,Angel Gomes,Pass
585029,92,Goal,0.965,0.5540000152587891,0.6374713182449341,Jonathan Christian David,a,8636,OpenPlay,2024,LeftFoot,28050,Reims,Lille,0,2,2024-08-17 17:00:00,,Rebound
592567,83,Goal,0.885,0.5,0.7600951194763184,Jonathan Christian David,h,8636,Penalty,2024,RightFoot,28090,Lille,Strasbourg,3,3,2024-09-21 15:00:00,,Standard
594401,22,Goal,0.9109999847412109,0.5529999923706055,0.5779045224189758,Jonathan Christian David,a,8636,OpenPlay,2024,LeftFoot,28098,Le Havre,Lille,0,3,2024-09-28 17:00:00,Osame Sahraoui,Pass
594406,34,Goal,0.91,0.5570000076293945,0.3310341238975525,Jonathan Christian David,a,8636,OpenPlay,2024,RightFoot,28098,Le Havre,Lille,0,3,2024-09-28 17:00:00,Osame Sahraoui,Chipped
594414,78,Goal,0.9490000152587891,0.5540000152587891,0.5029266476631165,Jonathan Christian David,a,8636,OpenPlay,2024,Head,28098,Le Havre,Lille,0,3,2024-09-28 17:00:00,Edon Zhegrova,Cross
598767,97,Goal,0.885,0.5,0.7600951194763184,Jonathan Christian David,a,8636,Penalty,2024,RightFoot,28120,Lens,Lille,0,2,2024-10-26 19:00:00,,Standard
599783,16,Goal,0.925,0.65,0.3348997235298157,Jonathan Christian David,h,8636,OpenPlay,2024,LeftFoot,28136,Lille,Lyon,1,1,2024-11-01 20:00:00,,BallRecovery
604726,43,Goal,0.885,0.5,0.7600951194763184,Jonathan Christian David,a,8636,Penalty,2024,RightFoot,28160,Montpellier,Lille,2,2,2024-12-01 14:00:00,,Standard
604728,53,Goal,0.885,0.5,0.7600951194763184,Jonathan Christian David,a,8636,Penalty,2024,RightFoot,28160,Montpellier,Lille,2,2,2024-12-01 14:00:00,,Standard
605466,6,Goal,0.885,0.5,0.7600951194763184,Jonathan Christian David,h,8636,Penalty,2024,RightFoot,28169,Lille,Brest,3,1,2024-12-06 18:00:00,,Standard
605479,68,Goal,0.9540000152587891,0.455,0.6196559071540833,Jonathan Christian David,h,8636,OpenPlay,2024,RightFoot,28169,Lille,Brest,3,1,2024-12-06 18:00:00,,Rebound
615295,31,Goal,0.885,0.5,0.7600951194763184,Jonathan Christian David,h,8636,Penalty,2024,RightFoot,28222,Lille,Saint-Etienne,4,1,2025-02-01 20:05:00,,Standard
620329,79,Goal,0.9459999847412109,0.47700000762939454,0.5829732418060303,Jonathan Christian David,a,8636,OpenPlay,2024,RightFoot,28255,Paris Saint Germain,Lille,4,1,2025-03-01 20:05:00,,Rebound
621569,49,Goal,0.9740000152587891,0.505,0.873297393321991,Jonathan Christian David,h,8636,FromCorner,2024,RightFoot,28270,Lille,Montpellier,1,0,2025-03-08 18:00:00,Ismaily,Rebound
629104,42,Goal,0.8640000152587891,0.4209999847412109,0.133080393075943,Jonathan Christian David,h,8636,OpenPlay,2024,LeftFoot,28312,Lille,Auxerre,3,1,2025-04-20 13:00:00,Matias Fernandez-Pardo,Pass
629118,96,Goal,0.9290000152587891,0.524000015258789,0.638996958732605,Jonathan Christian David,h,8636,OpenPlay,2024,RightFoot,28312,Lille,Auxerre,3,1,2025-04-20 13:00:00,,Rebound
639727,58,Goal,0.955999984741211,0.5279999923706055,0.510297417640686,Jonathan Christian David,h,8636,FromCorner,2025,RightFoot,29851,Juventus,Parma Calcio 1913,2,0,2025-08-24 18:45:00,Kenan Yildiz,Cross
661800,62,Goal,0.9080000305175782,0.45799999237060546,0.8921308517456055,Jonathan Christian David,a,8636,OpenPlay,2025,LeftFoot,30032,Sassuolo,Juventus,0,3,2026-01-06 19:45:00,,TakeOn
662896,14,Goal,0.9059999847412109,0.5870000076293945,0.5107383728027344,Jonathan Christian David,h,8636,OpenPlay,2025,LeftFoot,30039,Juventus,Cremonese,5,0,2026-01-12 19:45:00,Kephren Thuram,Pass
665483,21,Goal,0.909000015258789,0.415,0.3025301396846771,Jonathan Christian David,h,8636,OpenPlay,2025,LeftFoot,30059,Juventus,Napoli,3,0,2026-01-25 17:00:00,Manuel Locatelli,Chipped
666821,63,Goal,0.98,0.524000015258789,0.9470272660255432,Jonathan Christian David,a,8636,OpenPlay,2025,LeftFoot,30070,Parma Calcio 1913,Juventus,1,4,2026-02-01 19:45:00,,Rebound
679950,1,Goal,0.9230000305175782,0.44,0.209092378616333,Jonathan Christian David,h,8636,FromCorner,2025,Head,30165,Juventus,Bologna,2,0,2026-04-19 18:45:00,Pierre Kalulu Kyatengwa,Cross
552638,56,Goal,0.885,0.5,0.7611688375473022,Jean-Philippe Mateta,h,5735,Penalty,2023,RightFoot,22047,Crystal Palace,Liverpool,1,2,2023-12-09 12:30:00,,Standard
554298,75,Goal,0.9669999694824218,0.5209999847412109,0.742124617099762,Jean-Philippe Mateta,a,5735,OpenPlay,2023,RightFoot,22061,Manchester City,Crystal Palace,2,2,2023-12-16 15:00:00,Jeffrey Schlupp,Pass
561214,70,Goal,0.9009999847412109,0.43400001525878906,0.0633406788110733,Jean-Philippe Mateta,a,5735,OpenPlay,2023,Head,22118,Brighton,Crystal Palace,4,1,2024-02-03 15:00:00,Joachim Andersen,Cross
565223,78,Goal,0.885,0.5,0.7611688375473022,Jean-Philippe Mateta,h,5735,Penalty,2023,RightFoot,22150,Crystal Palace,Burnley,3,0,2024-02-24 15:00:00,,Standard
568064,10,Goal,0.9480000305175781,0.4109999847412109,0.44129449129104614,Jean-Philippe Mateta,h,5735,OpenPlay,2023,RightFoot,22170,Crystal Palace,Luton,1,1,2024-03-09 15:00:00,Daniel Muñoz,Pass
570750,10,Goal,0.8490000152587891,0.555,0.09251461178064346,Jean-Philippe Mateta,a,5735,OpenPlay,2023,RightFoot,22192,Nottingham Forest,Crystal Palace,1,1,2024-03-30 15:00:00,Eberechi Eze,Pass
572149,3,Goal,0.8640000152587891,0.395,0.48204469680786133,Jean-Philippe Mateta,h,5735,OpenPlay,2023,RightFoot,22207,Crystal Palace,Manchester City,2,4,2024-04-06 11:30:00,Adam Wharton,Throughball
575542,30,Goal,0.9230000305175782,0.53,0.5461344122886658,Jean-Philippe Mateta,h,5735,OpenPlay,2023,RightFoot,22227,Crystal Palace,West Ham,5,2,2024-04-21 14:00:00,Michael Olise,Pass
575550,63,Goal,0.8690000152587891,0.5729999923706055,0.371768981218338,Jean-Philippe Mateta,h,5735,OpenPlay,2023,RightFoot,22227,Crystal Palace,West Ham,5,2,2024-04-21 14:00:00,Eberechi Eze,Pass
576273,54,Goal,0.8590000152587891,0.4620000076293945,0.3308022618293762,Jean-Philippe Mateta,h,5735,OpenPlay,2023,RightFoot,22178,Crystal Palace,Newcastle United,2,0,2024-04-24 19:00:00,Jordan Ayew,Pass
576282,87,Goal,0.9169999694824219,0.5729999923706055,0.4128764867782593,Jean-Philippe Mateta,h,5735,OpenPlay,2023,LeftFoot,22178,Crystal Palace,Newcastle United,2,0,2024-04-24 19:00:00,Will Hughes,Pass
579435,39,Goal,0.88,0.6559999847412109,0.3435188829898834,Jean-Philippe Mateta,h,5735,OpenPlay,2023,LeftFoot,22250,Crystal Palace,Manchester United,4,0,2024-05-06 19:00:00,Chris Richards,TakeOn
579850,27,Goal,0.945,0.485,0.6407343149185181,Jean-Philippe Mateta,a,5735,OpenPlay,2023,RightFoot,22264,Wolverhampton Wanderers,Crystal Palace,1,3,2024-05-11 14:00:00,,Rebound
582051,8,Goal,0.88,0.56,0.3927852511405945,Jean-Philippe Mateta,h,5735,OpenPlay,2023,LeftFoot,22270,Crystal Palace,Aston Villa,5,0,2024-05-19 15:00:00,Michael Olise,Throughball
582058,38,Goal,0.9269999694824219,0.45799999237060546,0.5271594524383545,Jean-Philippe Mateta,h,5735,OpenPlay,2023,RightFoot,22270,Crystal Palace,Aston Villa,5,0,2024-05-19 15:00:00,Daniel Muñoz,Pass
582066,62,Goal,0.9180000305175782,0.40900001525878904,0.40763944387435913,Jean-Philippe Mateta,h,5735,OpenPlay,2023,RightFoot,22270,Crystal Palace,Aston Villa,5,0,2024-05-19 15:00:00,Eberechi Eze,Pass
590810,46,Goal,0.9680000305175781,0.5359999847412109,0.5914250612258911,Jean-Philippe Mateta,h,5735,OpenPlay,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,Tyrick Mitchell,Cross
590822,91,Goal,0.885,0.5,0.7611688375473022,Jean-Philippe Mateta,h,5735,Penalty,2024,RightFoot,26636,Crystal Palace,Leicester,2,2,2024-09-14 14:00:00,,Standard
598871,30,Goal,0.9259999847412109,0.575,0.4644821584224701,Jean-Philippe Mateta,h,5735,OpenPlay,2024,LeftFoot,26689,Crystal Palace,Tottenham,1,0,2024-10-27 14:00:00,Eberechi Eze,Pass
605163,58,Goal,0.9109999847412109,0.64,0.4336123466491699,Jean-Philippe Mateta,a,5735,OpenPlay,2024,LeftFoot,26737,Ipswich,Crystal Palace,0,1,2024-12-03 19:30:00,Eberechi Eze,TakeOn
609926,81,Goal,0.9359999847412109,0.4620000076293945,0.5119228363037109,Jean-Philippe Mateta,h,5735,OpenPlay,2024,RightFoot,26795,Crystal Palace,Chelsea,1,1,2025-01-04 15:00:00,Eberechi Eze,Pass
611663,51,Goal,0.9619999694824218,0.5790000152587891,0.8330144286155701,Jean-Philippe Mateta,a,5735,OpenPlay,2024,LeftFoot,26806,Leicester,Crystal Palace,0,2,2025-01-15 19:30:00,Ismaila Sarr,TakeOn
612310,47,Goal,0.8159999847412109,0.54,0.12068336457014084,Jean-Philippe Mateta,a,5735,OpenPlay,2024,RightFoot,26821,West Ham,Crystal Palace,0,2,2025-01-18 15:00:00,Eberechi Eze,Throughball
612319,88,Goal,0.885,0.5,0.7611688375473022,Jean-Philippe Mateta,a,5735,Penalty,2024,RightFoot,26821,West Ham,Crystal Palace,0,2,2025-01-18 15:00:00,,Standard
615457,63,Goal,0.970999984741211,0.485,0.8552038669586182,Jean-Philippe Mateta,a,5735,SetPiece,2024,RightFoot,26838,Manchester United,Crystal Palace,0,2,2025-02-02 14:00:00,,Rebound
615459,88,Goal,0.91,0.54,0.6128495931625366,Jean-Philippe Mateta,a,5735,OpenPlay,2024,RightFoot,26838,Manchester United,Crystal Palace,0,2,2025-02-02 14:00:00,Daniel Muñoz,Pass
617353,46,Goal,0.9130000305175782,0.5020000076293946,0.49181604385375977,Jean-Philippe Mateta,h,5735,FromCorner,2024,LeftFoot,26844,Crystal Palace,Everton,1,2,2025-02-15 17:30:00,Marc Guehi,Throughball
619513,58,Goal,0.855,0.5470000076293945,0.07838469743728638,Jean-Philippe Mateta,h,5735,OpenPlay,2024,LeftFoot,26868,Crystal Palace,Aston Villa,4,1,2025-02-25 19:30:00,Eberechi Eze,BallTouch
625685,2,Goal,0.85,0.6559999847412109,0.050122879445552826,Jean-Philippe Mateta,h,5735,OpenPlay,2024,LeftFoot,26904,Crystal Palace,Brighton,2,1,2025-04-05 14:00:00,Eberechi Eze,Pass
629824,82,Goal,0.730999984741211,0.47299999237060547,0.01610676757991314,Jean-Philippe Mateta,a,5735,OpenPlay,2024,RightFoot,26933,Arsenal,Crystal Palace,2,2,2025-04-23 19:00:00,,BallRecovery
641120,20,Goal,0.885,0.5,0.7611688375473022,Jean-Philippe Mateta,a,5735,Penalty,2025,RightFoot,28807,Aston Villa,Crystal Palace,0,3,2025-08-31 18:00:00,,Standard
643066,36,Goal,0.970999984741211,0.4829999923706055,0.6040295958518982,Jean-Philippe Mateta,a,5735,FromCorner,2025,Head,28819,West Ham,Crystal Palace,1,2,2025-09-20 14:00:00,,Rebound
647583,63,Goal,0.9459999847412109,0.4929999923706055,0.6212283968925476,Jean-Philippe Mateta,h,5735,OpenPlay,2025,LeftFoot,28850,Crystal Palace,Bournemouth,3,3,2025-10-18 14:00:00,Daniel Muñoz,Pass
647585,68,Goal,0.9819999694824219,0.5709999847412109,0.5354506969451904,Jean-Philippe Mateta,h,5735,OpenPlay,2025,LeftFoot,28850,Crystal Palace,Bournemouth,3,3,2025-10-18 14:00:00,,Rebound
647593,96,Goal,0.885,0.5,0.7611688375473022,Jean-Philippe Mateta,h,5735,Penalty,2025,RightFoot,28850,Crystal Palace,Bournemouth,3,3,2025-10-18 14:00:00,,Standard
650849,29,Goal,0.8830000305175781,0.4379999923706055,0.03891671448945999,Jean-Philippe Mateta,h,5735,SetPiece,2025,Head,28870,Crystal Palace,Brentford,2,0,2025-11-01 15:00:00,Jefferson Lerma,HeadPass
656389,35,Goal,0.885,0.5,0.7611688375473022,Jean-Philippe Mateta,h,5735,Penalty,2025,RightFoot,28901,Crystal Palace,Manchester United,1,2,2025-11-30 12:00:00,,Standard
660711,38,Goal,0.9459999847412109,0.5209999847412109,0.5287830829620361,Jean-Philippe Mateta,h,5735,OpenPlay,2025,Head,28962,Crystal Palace,Fulham,1,1,2026-01-01 17:30:00,Nathaniel Clyne,Cross
